date,title,location,duration,content,source_file
2025-08-25,爬一階踩腳 handspring＋[Air hold 直腿](https://www.instagram.com/p/B_757AGHI2a/)->捲腹,舞雲,,"* 成功率：地上air  3/。側邊 hold 3 次，很難 hold 住  
* 穩定度：air 踩踢更需要控制好上半身穩定度。側邊 hold 要多推推手。  
* 表現：待加強  ",日常升級紀錄 202507-10.md
2025-08-26,複習固定管妖術,自空,1.5,"* 強度：高（最後面有點跳不上去 Ayesha 了，表示榨乾）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力：攜腿、大字手腕怪怪那個體前彎 hold 住  
    - [x] Ayesha🌈側跳上（hold 回 ironX，3 秒）  
    - [x] 左手跳一個  
- [x] 主菜  
    - [x] 固定管妖術（感受 flow，慢慢練）  
        - [x] 紅衣服 chopstick * 5 筷子有變好、也有力氣再上去（雖然需要腳摳一下），差在weird cup cupid drop了  
        - [x] 紅衣服 Dua Lipa *8身體要有張力 看地板 注意抓法  
        - [x] 洗衣機 *5  
    - [x] 基本功  
        - [x] 轉腳趾2秒招 2025/2/12 *6 成功轉腳+劈腿hold 住啦！（感覺握力很重要）  
        - [x] 牙刷永動機*6（失敗ㄟ）  
    - [x] Flip/Drop  
        - [x] BrassMonkey Flip（or Sneaky Flip?）* 7 好玩一直跳  
        - [x] Butterfly Flip * 6  
        - [x] BrassMonkey flip *1  ",日常升級紀錄 202507-10.md
2025-08-27,希臘神腹上🔁ironX，卍字飛🔁ironX,舞雲,,"* 成功率：卍字飛3/4。希臘神腹上3/4  
* 穩定度：卍字飛不太穩定。希臘神腹上穩定度可以喔  
* 表現：卍字飛有一次下手滑超危險，最後一次比較好，看看下次可不可以到翻肚位置（？）。希臘神腹上要記得翻多翻多  ",日常升級紀錄 202507-10.md
2025-08-28,旋轉管軟招,flow,1.5,"- [x] 暖身  
    - [x] 拉伸  
    - [x] 壓腿（旁腿、前腿）＋踢腿，腰＋肩膀  
    - [x] Ayesha🌈 from outside leg（嚴格拉屁股！很糟欸，待練習）  
- [x] 主菜  
    - [x] 腿＋腰  
        - [x] [Black Sun Split](https://www.instagram.com/p/DNSgDDmyDZJ/) 的 Combo by [@yangayoung](https://www.instagram.com/yangayoung/?e=bd06cfb4-761f-41bf-9eda-ad1b2ddb16c2&g=5)  
            * 成功率：3/5  
            * 意外的可以完全收招！差在軟度啦  
        - [x] 看起來上去的方式很有趣 [中國爬 -> Reiko -> 假動作 cupid 翻到 inside leg-> 漂亮的雙魚座 -> Cherry Ribbon](https://www.instagram.com/p/DNdlA92IS60/)   
            * 前半成功率：2/4，後面櫻桃結還不會欸  
    - [x] Flip/Drop  
        - [x] Titanic Drop  
            * 嘗試*3  
            * Titanic本身還得練～但drop 有抓到感覺！  
        - [x] Swan Drop（雙邊，抓節奏）  
            * 雙邊嘗試各*3  
            * 感覺左腳高比較好欸  ",日常升級紀錄 202507-10.md
2025-08-29,翻滾（save and try）,心室,2.0,"* 強度：高（好玩一直跳一直跳一直跳，後翻40前翻20側翻10）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata  
    - [x] Ayesha🌈 from Reiko + bounce （也可以降級 from outside leg）今天是拉得有史以來最好的！1分鐘內完成，並且都一直在上面沒有下來～弱點：cup, elbow  
    - [x] 左手跳一個  
    - [x] Regrip bounce   
- [x] 主菜  
    - [x] 翻滾 *5  
        - [x] 後空多階段  
            * Brassmonkey 夾腿翻：41 次  
                * 逐漸下手輕，最後成功放手 3 次～  
            * 卷球球：5 次（還不敢跳）  
        - [x] 前翻  
            - [x] step1: Yvonne蝴蝶手倒立(管在後面)  2025/7/2  
                * try:  5，還是歪歪的ㄟ。  
            - [x] step2: Dimitry手倒立(管在側面) 下去站好，有點像瑄瑄之前那個  
                * Try: 順邊 12，不順邊 5  
                * Tips: 身體張力留著，分腿張力留著，落地輕  
            - [x] step3: 抓管：分腿畫腳 or bounce（感覺比較危險）  
                * Try 3，分腿畫腳噴掉了。屁股沒去找鋼管，習慣到 A 的位置了，所以屁股噴掉了  
        - [x] Dimitry 側手翻  
            - [x] Twisted  
                * Try: 10。今天不太會滑手  
            - [x] ~~Cup（不知為啥今天很害怕）~~  
    - [x] 動力  
        - [x] Chair spin 過頭  
            * Try：左 3 右 3 沒過頭。感覺要過頭慣性要大很多。後面有過頭算到下一動了  
        - [x] [Fly Re-grip -> 捲上 A -> handstand -> 折下來](https://www.instagram.com/p/CSE5aWsFqN3/) by @blackybel  
            * Try：5。抓到了不敢 re-grip 上手耶，感覺有 timing 問題（應該是在高點換的）  
        - [x] 小跑鳳凰  
            * 成功率：0/5。場地小很不敢踢ㄟ（尤其之前在舞雲帶過足夠慣性後）  ",日常升級紀錄 202507-10.md
2025-09-01,twisted鳳凰+[ Deadlift 前製作業 ](https://www.instagram.com/reel/DNDuhMUI0k-/?igsh=bG50Yjk0aXA2NHVy),舞雲,,"* 成功率：  
* 穩定度：  
* 表現：  ",日常升級紀錄 202507-10.md
2025-09-02,帶若彤體驗,心室,0.0,,日常升級紀錄 202507-10.md
2025-09-03,希臘神🔁卷腹A＋卍字飛🔁ironX（可以先曲腳）,舞雲,,"* 成功率：希臘神卷腹 3/4，卍字飛 3/4  
* 穩定度：希臘神捲腹有變穩，但啟動時間有點久。卍字飛可以飛一圈了（不知道是因為今天加速嗎🤣）  
* 表現：  
    * 希臘神🔁卷腹A，來回不了，會掉下去，所以先從 hold 回一點屁股開始。  
    * 卍字飛🔁ironX，還不太行，但可以卡在那邊變久了。  ",日常升級紀錄 202507-10.md
2025-09-04,Tabletop,Flow,1.0,"* 強度：中（但是晚上 9:30 練習好累，空瑜咀嚼怪也很討厭）。昨天跑 cup 卍字飛，練完手腕怪怪的，今天手腕感覺也怪怪的，取消明天練習  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha🌈from 毛毛蟲 （請漂亮～加腳花）  
    - [x] 左邊跳一下  
- [ ] 主菜  
    - [ ] Tabletop 旋轉管  
        - [ ] Tabletop 穿腳👉Organ Keeper👉bow&arrow 2024/8/7  
        - [x] hanka把位 👉Tabletop split 2024/5/1  
        - [ ] Tabletop👉bow&arrow把位變腳👉類似炸蝦的東西 2025/5/26  
        - [x] Broken dragon 👉 iguana bow and arrow 2025/1/20  
        - [x] [Tabletop split 👉broken dragon 👉iguana straddle](https://www.instagram.com/reel/DOJNB55E9NB/?igsh=OGNrMzRsdTU3cjI1)  
    - [x] Flip/Drop  
        - [x] [DragonTailFlip](https://www.instagram.com/reel/DMbS6D2IFNH/?igsh=Mm9hY3V6NWl2dzdv)  
            * 試了三次，不敢跳。先從BrassMonkey 換腳開始好了  
        - [x] [Tabletop 劈腿](https://www.instagram.com/reel/DJW40W2oqe5/?igsh=bzM2NjRyd28xdnRx)  
            * 試了三次。需要有手倒立的功喔，tabletop 有點不穩  ",日常升級紀錄 202507-10.md
2025-09-08,鳳凰＋outside leg 拉 A 慢放 deadlift,舞雲,,"* 成功率：鳳凰 3/5；outside leg 拉 A 慢放 deadlift：1/3  
* 穩定度：鳳凰還可以啦，有變穩，感覺有點軟手、動力不足，但是有推上去。outside leg 拉 A 慢放 deadlift，下放還是不太會 hold。  
* 表現：outside leg 拉 A 比較找到拉的感覺了，核心先 hold 不要硬拉，先解鎖(hook 的腳)、再退屁股。  
##   ",日常升級紀錄 202507-10.md
2025-09-10,希臘神🔁卷腹+ 卍字飛🔁ironX＋,舞雲,,"P.S. 今天8:30課沒開，我慢慢摸了7:20課的東西十次。（也可以算是自練一小啦）  
* 成功率：希臘神卷腹 3/3，卍字飛 3/3  
* 穩定度：希臘神捲腹一次就過！卍字飛有變穩，但是手腕不太舒服，腳也不太盤。  
* 表現：希臘神捲腹大概是那天很累，所以不敢亂放電，反而很穩一次過欸～🔓卍字飛成功啦腹上了！雖然體感還差一點、不太穩，但看影片有 hold 住 A 一圈～  ",日常升級紀錄 202507-10.md
2025-09-15,一步鳳凰＋爬一階hold 希臘神＋outside leg 拉 A 慢放 deadlift＋側邊[Air hold 直腿](https://www.instagram.com/p/B_757AGHI2a/)->捲腹,舞雲,,"* 成功率：一步鳳凰成功率 3/6，hold 希臘神 4/4  
* 穩定度：成功率下降了嗚嗚，今天課上也有鳳凰，而且還是一步鳳凰，還有肚子餓速度變很慢😑 hold 希臘神還可以欸。  
* 表現：hold 希臘神要左腳爬管，用腳背抵住轉。  ",日常升級紀錄 202507-10.md
2025-09-16,A基本功 體感招,自空,1.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Ayesha🌈from outside 拉出來（請漂亮～回去前加一點 bounce；注意體前彎、腳背、乾淨俐落）  
        * 今天都不太穩，可能是太久沒有自己練了。尤其elbow Ayesha  
    - [x] 左手跳一下  
- [x] 主菜  
    - [x] Ayesha 進入基本功  
        - [x] （右腋）單手 Straddle 躺進 A 2025/3/12 (2)   
            * 成功率：3/5  
            * 抓到以後拉出來還是醜醜的（感覺身體要轉半圈、從正抓到twisted）  
            * 今天自己抓到啦，有點偷夾～慢練控腿  
        - [x] Weird grip 類似側翻的東東 2025/9/3  
            * 成功率：5/6  
            * 還是需要扣腳，但好多啦。而且有越夾越輕的跡象！（從用力 hook 到用小腿）  
        - [x] （左腋）單手 Straddle 躺進 A [參考教學 ](https://www.instagram.com/p/DKuYBV6uehs/)  
            * 成功率：4/4  
            * 這側就簡單很多ㄟ奇怪  
        - [x] Russian layback + dangerous bridge 2025/8/20  
            * 成功率：3/6。最後有成功離開肩膀！但是我換手都用偷踩的哈哈  
            * 參考：[Dangerous Bridge](https://www.instagram.com/p/DMwxz5GSf8x/) by [@miko_poledance](https://www.instagram.com/miko_poledance/?e=1a68e7ea-7d2f-48f6-a0c8-7aacf6f4f2f2&g=5)  
    - [x] Flip/Drop  
        - [x] [Holly drop](https://www.instagram.com/p/CPC59-DBoy3/?igsh=Y2RrM2FoenR3ODM=)  
            * Try: 4/5  
            * 需要很高捏，做漂亮俐落還要練  
    - [x] BrassMonkey flip *3，感覺今天比較腳軟  ",日常升級紀錄 202507-10.md
2025-09-17,希臘神🔁卷腹，卍字飛,舞雲,,"* 成功率：8.5/9，4/5  
* 穩定度：希臘神腹上很穩！卍字飛不穩定，hold 不太好(cup手痛＋下手總有點滑)  
* 表現：🔓希臘神腹上突然可以來回啦，直接卷個 3*3！有一個差點沒有好好笑～卍字飛不知道是不是後來沒力了，總之沒有上週好～  ",日常升級紀錄 202507-10.md
2025-09-18,Cherry Kink,flow,1.5,"* 強度：高（連續第4天，身體比較累類）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha🌈跳上  
        * 最近的Elbow 不穩欸～football 拉腿不夠好看（下次試試先蝴蝶再出）  
    - [x] Shoulder Mount Climb  
        * 練續左右個 2，直接扣腿比較直覺＋安全  
        * 但好像很多是插進去＋類似鐵達尼的推起身  
- [x] 主菜  
    - [x] 軟招  
        - [x] Cherry Kink（反側逆轉） [V1](https://www.instagram.com/reel/CtUchRYPbgn/?igsh=NDRncGx0b2M4N2l3)（inside leg 進｜接handspring）  
            * 成功率：0/6（cherry 還是沒抓到腳）  
            * 反側，這一側意外頗爛欸，左腳 inside 痛死...需要練喔  
        - [x] Cherry Kink（順側） [V3 ](https://www.instagram.com/p/BvKEwXsH_NR/?igsh=MTJvcTFrZjBwZnRhcQ==) 正坐（身體翻）👉Princess shoulder mount👉Cherry kink👉Ayesha (比較像上課的meat hook扭瓶蓋 inside leg ｜接 handspring)  
            * 成功率：pSM 7,🍒5/11  
            * 難點是：進入 shoulder mount ，要把屁股頂高＋讓出肩膀＋看左下。  
            * 注意：princess 扣腿越低約好（後面 handspring 才不會抓到膝窩）  
    - [x] Flip / Drop  
        - [x] Symphony Flip  
            * 成功率：0.5 / 3。有點沒力了～  ",日常升級紀錄 202507-10.md
2025-09-22,鳳凰＋爬一階hold 希臘神＋outside leg 拉 A 慢放 deadlift＋側邊[Air hold 直腿](https://www.instagram.com/p/B_757AGHI2a/)->捲腹,舞雲,,"* 成功率：跑步鳳凰3/4  
* 穩定度：跑步鳳凰動力夠就很可以，今天踩熊那步不錯  
* 表現：今天累累的，就只練了鳳凰，沒帶護腕痛到不行欸感覺用力跑比較好  
  ",日常升級紀錄 202507-10.md
2025-09-23,low pole 倒立,心室,2.0,"* 強度：中（結束突然很暈很暈）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha🌈輕輕跳（最好可以飄上去）  
    - [x] 左手跳一下  
    - [x] 髖爆發 bounce  
- [x] 主菜  
    - [x] 手倒立  
        - [x] [香蕉的手倒立](https://www.instagram.com/p/DMvKIPXoSKv/)  
            * Try: 10  
            * 可以撈到小腿的～  
        - [x] [Table Top 手倒立](https://www.instagram.com/p/DNguXAxytCJ/) by @natashawangpole  
            * Try：20  
            * 胸轉下，左腳膝蓋也轉到dragon感，妹妹貼，抬頭，核心hold  ",日常升級紀錄 202507-10.md
2025-09-24,true grip上，卍字飛🔁ironX，希臘神腹上🔁ironX,舞雲,,"* 成功率：  
* 穩定度：  
* 表現：  ",日常升級紀錄 202507-10.md
2025-09-25,固定管＋嘗試比賽串連,flow,2.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha🌈from outside 拉出來（請漂亮～回去前加一點 bounce；注意體前彎、腳背、乾淨俐落）  
    - [x] Shoulder Mount Climb  
        * 肩膀脖子超濕超滑  
- [x] 主菜  
    - [x] 固定管  
        - [x] Waterfall 雙V 2025/7/14  
            * Try：7  
            * Waterfall 不太穩定，Elbow A 也不太穩定，還是拉不出來。Swing 下手有點痛。  
        - [x] [Inyeong 豐富的固定管](https://www.instagram.com/p/DN5v5USibxs/)  
            * Try：10  
            * 好玩！拉出 football grip 那邊有點危險，趴虎還要練～  
    - [x] 旋轉管  
        - [x] 嘗試比賽串連  
            - [x] 左高右低半支撐-> 翹角坐 凹腰畫手-> Hanka -> 星星 -> 右邊腋下 左腳扣ouside-> Braid split -> craddle -> 左腳黑太陽 -> 左 lock -> 上天堂鳥  
                * 筆記  
                    * 如果星星進不去，換直接正坐 -> craddle  
                    * 轉速需要大一點（Hanka, 黑太陽很降低）  
                * 自評  
                    * 難度：Braid split, 黑太陽 ok。  
                    * 累度：倒轉小暈  
                    * 卡點：Hanka 不穩（抓不到，下手不舒服），上天堂鳥很慢  
                    * 目前時間：Braid split, black sun split  30 秒，上天堂鳥 40 秒  
                * Try  
                    * Hanka: 0/4  
                    * Braid -> 黑太陽 -> 上天堂鳥： 9,5,1/10  
    - [x] Flip/Drop  
        - [x] Brass Monkey 扣腳腳翻  
            * Try：3  
            * 狀態很差，一直腳軟  ",日常升級紀錄 202507-10.md
2025-09-26,鳳凰（save and try）,自空,2.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata  
    - [x] Ayesha🌈from 跳上  
        * 最近football 很不穩喔！elbow也有點賭的感覺  
    - [x] 左手跳一下  
        * 跳了三次才上去，管會晃  
- [x] 主菜  
    - [x] 背上  
        - [x] 動力跳hold傑克刀*5  
        - [x] Air hold  
            * Lock butterfly *2（感覺右手狀態不好）  
            * 站立畫腿 *5 要想把自己送出去、右手不鬆，出發前想清楚，才可以一步卡到肩膀  
        - [x] 上去（跳，空）  
    - [ ] Twisted 手鳳凰  
    - [x] Cup 手鳳凰  
    - [x] 正手鳳凰  
    - [ ] 固定微動力  
        - [ ] Flyby👉butterfly👉Ayesha👉straddle👉啪啪袋鼠換手👉lock👉劈腿2025/8/27  
        - [ ] Peanuts 2025/6/4  ",日常升級紀錄 202507-10.md
2025-10-02,飛馬,Flow,1.5,"- [x] 暖身  
    - [x] 拉伸  
    - [x] 耗前腿＋側腿＋扭轉  
    - [x] Ayesha 🌈 拉出來（今天回去的時候後腳都會往外擺  
- [ ] 主菜  
    - [x] 飛馬類 3 次  
        - [x] 往上的飛馬2025/8/13 2/4  
        - [x] Cherry Kink [V2](https://www.instagram.com/reel/DAopKvYyb2z/?igsh=amszdjU0ZjEwZ3c2)（air princess shoulder mount 進去｜接飛馬） 3 今天放不了腳  
        - [ ] [另一種進飛馬](https://www.instagram.com/p/DMxdA5eTfS_/) by [@lydialee_sy](https://www.instagram.com/lydialee_sy/?e=991f034b-a7be-4439-b572-db7c79d22534&g=5)（可練）  
    - [ ] 比賽東西測試  
        - [ ] 想試試看  cherry kink -> 天堂鳥 -> (broken split) -> 烤雞 的套組 2025/9/8  
            - [x] 或者：天堂鳥 -> cherry kink -> 烤雞  
                - [ ] 可以 差轉速了～  
        - [x] (逆轉？)左腋、右腳outside->樹懶-> dragon fly -> 鑽過去 扣左腳右手撐->抱球-> Braid -> 黑太陽  
            - [ ] 3/4  
        - [ ] 鳳凰  
    - [ ] Flip/Drop  
        - [x] Double Knee Hook Flip 2025/7/4 5次，swing要想全身繃緊+感受慣性👉就比較好放手！  
        - [x] BM Flip 4次，要想腿直+我要站起來！  ",日常升級紀錄 202507-10.md
2025-10-03,鳳凰颱風,自空,1.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha 🌈腹跳 + bounce  
- [x] 主菜  
    - [x] 背上  
        - [x] 動力背跳 hold *5  
        - [x] 左 lock waterfall畫腳背上*5  
        - [x] 動力背上 hold *5  
        - [x] 片腿大動力背上*1  
    - [x] 鳳凰過頭 hold *10  
    - [x] 正手鳳凰 hold *12  
    - [x] 旋轉腹上 *3  ",日常升級紀錄 202507-10.md
2025-10-06,鳳凰,舞雲,0.5,"* 成功率：4/5（提升了！兩個是一步鳳凰）  
* 穩定度：漸入佳境  
* 表現：踩的位置看影片還是不太切線，後面越來越大力感覺變輕了。不知道是月經還怎樣，今天自動並腿哈哈哈  
  ",日常升級紀錄 202507-10.md
2025-10-08,腹上基本功,舞雲,0.5,"* 成功率：腹上 3個（今天失敗好多個捏），jamilla true grip 3個，cup 上去 1/3  
* 穩定度：不太高，試了很多次  
* 表現：不優，今天推下手的力很不足（疑似課程 handstand 肩頰太累）   ",日常升級紀錄 202507-10.md
2025-10-09,旋轉管拿拿課＋比賽,flow,1.5,"* 強度：中（狀態不錯）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Ayesha🌈 拉出來。我一直憋氣...  
    - [x] Shoulder Mount roll，左邊比叫好，右邊怪怪的  
- [x] 主菜  
    - [x] 拿拿的旋轉管  
        - [x] 寶寶班  
            * Try：3  
            * 最後的腿有點像meathook,不是體前彎  
        - [x] [上上週特別的起飛👉sneaky V👉shoulder mount👉chest press](https://instagram.com/p/DO-2di3jqnU/)  
            * 成功率：3/5  
            * 靠重心移動起轉，不是靠腳，腳只是推上去  
        - [x] 本週晴晴那個brass monkey 手穿穿進入chopsticks   
            * 成功率：2/7  
            * 試出來了！下來的時候右腳球球，腳要往後撕（軟度待加強：腰、後腿）  
    - [x] 比賽combo加速練  
        - [x] 黑太陽那套  
            * 成功率：3/4  
            * 起飛腋下的話，比較好抓右手。起轉太快會危險  
            * 時間秒數可以達到的，但是要從容  
            * 下來姿勢得練  
            * 8秒休息感覺不太夠😅  
        - [x] Cherry 天堂鳥 那套  
            * 成功率：  
            * 高度要完整三步  
            * 開機有點慢，右inside 很痛。  
            * 能做到，但是速度流暢度還得練。  
            * 最後一次進入cherry kink有點drop（為什麼？還是要扶一下？）  
    - [x] Flip/Drop  
        - [x] BM flip 3/3  
        - [x] Claw grip 太累了做不出～  ",日常升級紀錄 202507-10.md
2025-10-10,翻滾＋鳳凰,心室,2.0,"* 強度：高（狀態超級好，越玩越起勁）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata  
    - [x] Ayesha🌈 from 跳 hold arch下來  
    - [x] 左手跳一個  
    - [x] Regrip bounce   
- [x] 主菜  
    - [x] 翻滾  
        - [x] 後空多階段  
            * Brassmonkey 夾腿翻36 次  
                * 逐漸下手輕，最後成功放手 3 次～  
                * 腳要先帶身體不用動，最後手要撐起來站著  
            * 卷球球：6次（要求：手穩定+球穩定，看到後面）  
            * [Claw-Grip Faux-Flip](https://www.instagram.com/reel/DJP6yEDoCBs/?igsh=MWpoMWhmdmN4emMzYQ==) by [@jess_i_can_fly ](https://www.instagram.com/jess_i_can_fly) 7 次  
                * 不太穩定。本來想試試另一腿的BM翻，但太可怕  
        - [x] 前翻  
            - [x] step1: Yvonne蝴蝶手倒立(管在後面)  2025/7/2  
                * 12 次  
                * 比較有找到支撐的感覺，終於變正了！（先撐幾個下腰＋直升機挑腰練習有幫助）  
            - [x] step2: walkover  
                * 順側：9次；反側 3次  
                * 比較有找到挑腰＋站起來的感覺！  
    - [x] 動力  
        - [x] Chair spin 左右個 3  
        - [x] Basic 3/12 （本來只是想練 過頭，後來發現好像空間夠，第一次心室鳳凰！）  
        - [x] Cup 0/5（空間不夠會怕）；右手跑 3 個 Flyby  
        - [x] 正手 3/9 解鎖正手鳳凰！🔓  ",日常升級紀錄 202507-10.md
2025-10-13,三隻鳳凰,舞雲,0.5,"* 一步鳳凰 3/3，穩定度高  
* Cup 3/4，穩定度中  
* 正手鳳凰 1/5(?)，屁股還差一點  ",日常升級紀錄 202507-10.md
2025-10-14,希臘神腹上hold回去,舞雲,,* 腹上 hold 回來  ,日常升級紀錄 202507-10.md
2025-10-16,一些軟招,Flow,2.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] 腰、腿  
    - [x] Ayesha 🌈（拉）  
    - [x] 慢速Shoulder mount  
- [ ] 旋轉管  
    - [x] 昨天的旋轉管暖身  
        * 成功率：4/5  
    - [x] Cherry ribbon  
        * Try: 5次  
        * 目前可以抓到腳，但蹬不出去，練腰+搬後腿  
    - [x] Navy split  
        * Try: 5次，抓不到tabletop，感覺身體還要再翻+躺  
    - [ ] Plus sign(放著下次練）  
- [ ] 固定  
    - [x] Peanuts  
    - [ ] 背上直升機  
- [ ] Drop/Flip  
    - [x] Symphony Flip  
        * 成功率：3/5  ",日常升級紀錄 202507-10.md
2025-11-03,air hold（恢復體力）,舞雲,0.5,"* 踢三個 air handspring：沒踢上去，不穩定  
* Hold 三個 air 希臘神：手推不太完，有點累  
- [ ]   ",日常進擊紀錄 202511-12.md
2025-11-04,比賽旋轉套（恢復體力）,Flow,1.5,"* 強度：中（體力要命）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Ayesha跳上  
    - [x] Shoulder mount  
- [x] 主菜  
    - [x] 比賽旋轉  
        - [x] 黑太陽那套 * 5/6  
        - [x] 天堂鳥那套 * 2/9（光前面開機就很久；inside leg 痛爆；今天天堂鳥背部一直滑超怪；總之就是要了老命～）  
- [x] 拉體力  
    - [x] Straddle 10個  
        * 拆成 4 4 2… 今天真的很無力  ",日常進擊紀錄 202511-12.md
2025-11-05,希臘神腹上*3＋cup 飛,舞雲,0.0,"* 成功率：希臘神腹上3/3；cup 飛 3次。  
* 穩定度：希 ok；cup 手會滑  
* 表現：希臘神腹上有 hold 回坐姿一次，還轉一圈（但是不知為啥過程腳會彎彎）！cup 飛 3次。  ",日常進擊紀錄 202511-12.md
2025-11-06,固定管 regrip,心室,2.0,"* 強度：高（越練越有力氣）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata  
    - [x] Ayesha 跳上＋髖爆發＋左受跳一下  
    - [x] 坐著Shoulder mount roll 左右各5  
- [x] 主菜  
    - [x] 比賽可能  
        - [x] Shoulder mount Bounce regrip → lock 🔓  
            * 25次  
            * 放繩子可以避免踩到哈哈哈  
            * 但雪莉說歪歪的，要180  
        - [x] 後空翻球球練習  
            * 36次  
            * 捲的位置注意  
            * 要控制落下  
    - [x] 跑跑  
        - [x] Chair 左右*4  
        - [x] Flyby 左右*4  
    - [x] 希臘神推推手散步  
        * 非常棒！可以漫步了前後左右都可以！  ",日常進擊紀錄 202511-12.md
2025-11-08,私人課1,Flow,2.0,,日常進擊紀錄 202511-12.md
2025-11-10,鳳凰颱風,舞雲,0.5,"- [x] Basic 成功5次  
    * 今天反應還是比較慢。而且感覺第一步壞掉了，歪歪的  
    * re grip預備可以越跳越高了！還很穩，放手時間目前0.3秒左右～  
- [x] Cup 成功4次～蠻穩腿有直很帥  
- [x] 正手 0/5  
- [x] 背上 hold 4次  
  ",日常進擊紀錄 202511-12.md
2025-11-11,比賽旋轉練習,自空,1.0,"* 目標：比賽🍒旋轉2練熟  
* 強度：高（情緒很生氣耗能+自殺轉要命+air SM蠻累）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Ayesha 🌈跳+左1  
- [x] 主菜  
    - [x] 🍒旋轉2  成功率：4/10  
        * 前面  
            * 自殺轉：轉速很難控制，上爬離心很大，不喜歡，練到大哭  
            * Air shoulder mount 很要命，不確定可不可 —> 可能正坐轉下來？  
        * 中間：嘗試加了飛馬  
        * 後面  
            * devil split有機會(先扒腳）  
    - [x] 側翻20   ",日常進擊紀錄 202511-12.md
2025-11-12,腹上回去+cup飛，踏步,舞雲,0.5,"- [x] 腹上*3/4 但沒有回大字  
- [x] Cup飛 3/3 但沒有上去  
- [x] 踏步 前後左右 *2 反邊手推力有進步！  ",日常進擊紀錄 202511-12.md
2025-11-12,比賽旋轉練習,自空,1.0,"* 目標：熟練比賽旋轉1+2  
* 強度：中  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Ayesha🌈 跳腹上（elbow成功拉出來了！！）+左1（這次感覺很穩！右手推感很好）  
- [x] 主菜  
    - [x] 🖤旋轉1 *5/5  
        * 👍可以黑太陽放手停留耶 帥  
        * 🔑黑太陽後腳往斜上方戳（參考[yangayong BlackSunSplitCombo](https://www.instagram.com/p/DNSgDDmyDZJ/)），然後放手到抓腳 背肌一直用力 不可以貓下去  
        * 🍮 braid 後腿，片腿順暢度  
    - [x] 🍒旋轉2 *5（含飛馬）  
        * 👍有熟練了，自殺轉抗拒程度降低（雖然還是做到比中指），側爬有進步，airSM沒那麼要命（但還是要半條）  
        * 🔑airSM可以靠轉速卡到位（參考[V2](https://www.instagram.com/reel/DAopKvYyb2z/?igsh=amszdjU0ZjEwZ3c2)）  
        * 🍮飛馬腿直（膝蓋不要彎）  
    - [x] 側翻 20  
- [x] 魚躍胸倒立*10  ",日常進擊紀錄 202511-12.md
2025-11-13,比賽固定,心室,0.5,"* 強度：低（身體很累，然後突然被告知flip類都不用練。大便半小時，練管半小時）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata  
    - [x] Ayesha🌈拉出來 bounce +左1(跳不上去）  
- [x] 主菜  
    - [x] [Pencil 控制慢慢落 lock](https://www.instagram.com/reel/DLEnxcXoMvV/?igsh=MWZ1amZtMDhsemJvNw==) By @poleplay.berni  
        * 成功率：1/10  
        * 這個可以當課後基本功練  ",日常進擊紀錄 202511-12.md
2025-11-15,比賽旋轉管,Flow,2.5,"* 目標：連在一起對音樂  
    * 黑太陽維持先帥氣放手  
    * Cherry Kink換手抱  
    * 烤雞塞腳踝  
    * 烤完雞腿下一動銜接  
    * 剪影片給雪莉討論下  
* 強度：中高（主要是待了很久）  
- [x] 暖身  
    - [x] 拉伸（深度）   
    - [x] Ayesha🌈拉出來+跳一下  
- [x] 主菜  
    - [x] 半套修理  
        - [x] 旋轉2 *6  
        * 自殺轉try 5下 膝蓋咔咔 放棄  
        * 烤雞成功塞腳踝（會出不來）  
        * Cherry 成功摳管（但放不了手），要抓到管臉會貼到腿，所以腿會再往上一點  
        - [x] 旋轉1 *3  
        * 後面練習Braid 摔三次了，因為沒抱住（不含在上面次數）—> Outside leg 到進braid球，稍微拎一下，手會好抱很多  
    - [x] 全套跟音樂 *6  ",日常進擊紀錄 202511-12.md
2025-11-16,私人課2,舞雲,2.0,"* 拉筋  
* 練習旋轉1-2中間的地板  
* 大跳旋轉2，9次  ",日常進擊紀錄 202511-12.md
